"date","tweet","client","year","hour","time","month"
"May 15 2018 07:21:24 AM","RT @Scavino45: “Trump is putting the US back on top” https://t.co/tnYo2EAd2T","[Twitter for iPhone]",2018,7,"AM","05"
"May 8 2018 03:33:41 PM","RT @WhiteHouse: ""Finally, I want to deliver a message to the long-suffering people of Iran. The people of America stand with you."" https://…","[Twitter for iPhone]",2018,3,"AM","05"
"May 8 2018 03:33:39 PM","RT @WhiteHouse: ""At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program.…","[Twitter for iPhone]",2018,3,"AM","05"
"Apr 27 2018 03:05:03 PM","RT @WhiteHouse: ""So today, on behalf of the United States, I want to thank every Olympian and Paralympian... To every member of @TeamUSA, I…","[Twitter for iPhone]",2018,3,"AM","04"
"Apr 27 2018 02:22:02 PM","RT @WhiteHouse: ""Today I am honored to welcome Chancellor Angela Merkel back to the White House... We are also pleased to have our newly co…","[Twitter for iPhone]",2018,2,"AM","04"
"Apr 25 2018 02:02:39 PM","RT @realDonaldTrump: Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our…","[Twitter for iPhone]",2018,2,"AM","04"
"Apr 24 2018 03:19:04 PM","RT @realDonaldTrump: Our two great republics are linked together by the timeless bonds of history, culture, and destiny. We are people who…","[Twitter for iPhone]",2018,3,"AM","04"
"Apr 24 2018 05:42:47 AM","RT @mike_pence: PROUD to support our friend @VoteMarsha for US Senate representing Tennessee. Marsha Blackburn is a rock-ribbed conservativ…","[Twitter for iPhone]",2018,5,"AM","04"
"Apr 21 2018 05:27:59 PM","RT @dmartosko: The same can be said of the ""collusion"" stuff. https://t.co/xMCVuH3OTs","[Twitter for iPhone]",2018,5,"AM","04"
"Apr 18 2018 09:12:13 PM","RT @StateDept: .@POTUS Trump thanks Prime Minister @AbeShinzo for his support, discusses U.S.-Japan cooperation on #NorthKorea, defense, an…","[Twitter for iPhone]",2018,9,"AM","04"
"Apr 18 2018 04:45:37 AM","RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。 「日本のために最善となるようベストを尽くす」 トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 18 2018 04:43:27 AM","RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated, broken system. #BYE-BYE https://t…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 18 2018 04:42:39 AM","RT @realDonaldTrump: States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to tr…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 18 2018 04:42:22 AM","RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, i…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 18 2018 04:42:17 AM","RT @realDonaldTrump: ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed f…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 17 2018 04:55:25 PM","RT @IvankaTrump: Great to be with Secretary Mnuchin & former Governor Sununu in Derry, NH on #TaxDay to highlight the tremendous benefits o…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 17 2018 04:55:04 PM","RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zr…","[Twitter for iPhone]",2018,4,"AM","04"
"Apr 17 2018 12:26:54 PM","RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3…","[Twitter for iPhone]",2018,12,"PM","04"
"Apr 17 2018 12:26:02 PM","RT @VP: Thanks to the historic TRUMP TAX CUTS, today marks the last time the American people will file taxes under a complicated & outdated…","[Twitter for iPhone]",2018,12,"PM","04"
"Apr 17 2018 12:25:26 PM","RT @RepKevinBrady: Starting next year, you will be able to file under the new tax law, which means MORE money in your pocket – all without…","[Twitter for iPhone]",2018,12,"PM","04"
"Apr 17 2018 12:25:05 PM","RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law, the Chemical Weapons Co…","[Twitter for iPhone]",2018,12,"PM","04"
"Apr 17 2018 12:24:46 PM","RT @WhiteHouse: Out with the old, in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️ https://t.co/eEHFWkG8xm","[Twitter for iPhone]",2018,12,"PM","04"
"Apr 17 2018 11:46:34 AM","RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu","[Twitter for iPhone]",2018,11,"AM","04"
"Apr 16 2018 08:04:02 PM","RT @GOPChairwoman: Crumbs are still coming. #MAGA https://t.co/JFZL6czboZ","[Twitter for iPhone]",2018,8,"AM","04"
"Apr 16 2018 07:57:55 PM","RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old, broken code. Check…","[Twitter for iPhone]",2018,7,"AM","04"
"Apr 16 2018 07:57:41 PM","RT @IvankaTrump: Looking forward to traveling to Manchester, NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the o…","[Twitter for iPhone]",2018,7,"AM","04"
"Apr 16 2018 07:56:44 PM","RT @GOP: Our entire RNC family offers prayers of comfort and peace for Barbara Bush and the entire Bush family.","[Twitter for iPhone]",2018,7,"AM","04"
"Apr 16 2018 07:56:41 PM","RT @GOPChairwoman: Comey’s misconduct once led both Republicans and Democrats to call for his firing. His reputation rehabilitation book to…","[Twitter for iPhone]",2018,7,"AM","04"
"Apr 16 2018 07:52:51 PM","RT @GOPChairwoman: We’re in a prime position to defend our majorities in 2018. Let’s defy history. #MAGA #LeadRight https://t.co/fo8g0pSjWQ","[Twitter for iPhone]",2018,7,"AM","04"
"Apr 15 2018 06:25:12 AM","RT @realDonaldTrump: So proud of our great Military which will soon be, after the spending of billions of fully approved dollars, the fines…","[Twitter for iPhone]",2018,6,"AM","04"
"Apr 14 2018 05:13:05 PM","RT @nikkihaley: https://t.co/oO3wIKolMy","[Twitter for iPhone]",2018,5,"AM","04"
"Apr 11 2018 11:34:03 AM","RT @StateDept: .@POTUS Trump at Signing of #FOSTA #SESTA bill: We are going to do everything in our power to make sure traffickers are brou…","[Twitter for iPhone]",2018,11,"AM","04"
"Apr 9 2018 11:55:41 AM","RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah","[Twitter for iPhone]",2018,11,"AM","04"
"Apr 6 2018 06:29:12 AM","RT @realDonaldTrump: We are not in a trade war with China, that war was lost many years ago by the foolish, or incompetent, people who repr…","[Twitter for iPhone]",2018,6,"AM","04"
"Mar 26 2018 09:38:07 PM","RT @realDonaldTrump: Because of the $700 & $716 Billion Dollars gotten to rebuild our Military, many jobs are created and our Military is a…","[Twitter for iPhone]",2018,9,"AM","03"
"Mar 22 2018 12:12:52 PM","RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz","[Twitter for iPhone]",2018,12,"PM","03"
"Mar 19 2018 05:38:15 PM","RT @WhiteHouse: The opioid crisis has created stories of despair of shock, but also stories of recovery & hope. President Trump is asking e…","[Twitter for iPhone]",2018,5,"AM","03"
"Mar 15 2018 12:47:34 PM","RT @WhiteHouse: Yesterday, five @Cabinet Secretaries testified on the Hill on the need to rebuild our Nation's crumbling infrastructure. Pr…","[Twitter for iPhone]",2018,12,"PM","03"
"Mar 6 2018 08:07:08 AM","RT @EricTrump: Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2n…","[Twitter for iPhone]",2018,8,"AM","03"
"Mar 1 2018 09:59:37 PM","RT @IvankaTrump: My OpEd on the importance of #YouthSports participation and how this Administration is seeking to lift barriers so all our…","[Twitter for iPhone]",2018,9,"AM","03"
"Mar 1 2018 09:58:35 PM","RT @Scavino45: “Trump Comes Through — Saves $1.4 Billion On New Air Force One” https://t.co/cN3TAQywpR","[Twitter for iPhone]",2018,9,"AM","03"
"Feb 25 2018 02:43:34 PM","RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on Federa…","[Twitter for iPhone]",2018,2,"AM","02"
"Feb 24 2018 10:56:04 PM","RT @VollrathTammie: @realDonaldTrump @FoxNews https://t.co/sERi7Vyh5I","[Twitter for iPhone]",2018,10,"AM","02"
"Feb 24 2018 10:11:28 PM","RT @FoxNews: President @realDonaldTrump on Dem FISA memo: ""A lot of bad things happened on the other side, not on this side, but the other…","[Twitter for iPhone]",2018,10,"AM","02"
"Feb 24 2018 10:10:28 PM","RT @FoxNews: President @realDonaldTrump on DACA: ""I'm the one that's pushing DACA and the Democrats are nowhere to be found."" https://t.co/…","[Twitter for iPhone]",2018,10,"AM","02"
"Feb 24 2018 08:23:37 AM","RT @realDonaldTrump: I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and end…","[Twitter for iPhone]",2018,8,"AM","02"
"Feb 18 2018 07:53:11 AM","RT @mike_pence: Big night. Largest-ever Dallas County GOP Reagan Day Dinner. As I told the crowd, under President @realDonaldTrump: Promise…","[Twitter for iPhone]",2018,7,"AM","02"
"Feb 15 2018 02:22:16 PM","RT @SpoxDHS: Schumer-Rounds-Collins destroys the ability of @DHSgov to enforce immigration laws, creating a mass amnesty for over 10 millio…","[Twitter for iPad]",2018,2,"AM","02"
"Feb 3 2018 08:44:19 AM","RT @EricTrump: #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/CJts3udtNO","[Twitter for iPhone]",2018,8,"AM","02"
"Feb 3 2018 08:39:49 AM","RT @EricTrump: 🇺🇸🇺🇸🇺🇸 https://t.co/iszxYp036c","[Twitter for iPhone]",2018,8,"AM","02"
"Jan 21 2018 07:20:19 AM","RT @realDonaldTrump: Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Can’t let that hap…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 20 2018 09:34:52 PM","RT @FoxNews: .@EricTrump: ""My father was elected for one reason, and that's because he actually believes in putting America first, which is…","[Twitter for iPhone]",2018,9,"AM","01"
"Jan 20 2018 09:33:09 PM","RT @FoxNews: .@KellyannePolls: ""Since @POTUS took office, 863,000 new jobs were filled by women. Over half a million American women have en…","[Twitter for iPhone]",2018,9,"AM","01"
"Jan 20 2018 09:31:28 PM","RT @FoxNews: .@davidwebbshow: ""Let's look at the calendar. It's January 20th. DACA expires on March 5th. That means this was a construct of…","[Twitter for iPhone]",2018,9,"AM","01"
"Jan 20 2018 09:31:07 PM","RT @FoxNews: .@EricTrump: ""People have seen a year that's incredible, that's been filled with nothing but the best for our country, America…","[Twitter for iPhone]",2018,9,"AM","01"
"Jan 20 2018 07:40:18 PM","RT @realDonaldTrump: Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our danger…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:55:35 PM","RT @realDonaldTrump: Senator Dicky Durbin totally misrepresented what was said at the DACA meeting. Deals can’t get made when there is no t…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:53:38 PM","RT @realDonaldTrump: DACA is probably dead because the Democrats don’t really want it, they just want to talk and take desperately needed m…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:53:19 PM","RT @realDonaldTrump: I, as President, want people coming into our Country who are going to help us become strong and great again, people co…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:52:48 PM","RT @realDonaldTrump: ...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the poli…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:52:43 PM","RT @realDonaldTrump: “President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2,000,000 workers…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:50:19 PM","RT @EricTrump: I will be always be incredibly proud of my work for @StJude, raising $16.3+ million dollars over the last 10 years at a 9.2%…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:48:04 PM","RT @EricTrump: #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/b81NtQGhHa","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 07:47:59 PM","RT @Heritage: We had a special visitor yesterday. @IvankaTrump, thank you for meeting with @KayColesJames, spending time with our team, and…","[Twitter for iPhone]",2018,7,"AM","01"
"Jan 15 2018 11:01:11 AM","RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation, etched i…","[Twitter for iPhone]",2018,11,"AM","01"
"Jan 14 2018 08:04:18 AM","RT @realDonaldTrump: So much Fake News is being reported. They don’t even try to get it right, or correct it when they are wrong. They prom…","[Twitter for iPhone]",2018,8,"AM","01"
"Jan 13 2018 10:50:18 PM","RT @paulsperry_: https://t.co/aU1rdyKA1W","[Twitter for iPhone]",2018,10,"AM","01"
"Jan 13 2018 10:49:56 PM","RT @paulsperry_: Fusion GPS, firm behind disputed Russia dossier, retracts its claim of FBI mole in Trump camp https://t.co/s6CFPXSVqb","[Twitter for iPhone]",2018,10,"AM","01"
"Jan 13 2018 10:45:45 PM","RT @JackPosobiec: Dick Durbin called Trump racist for wanting to end chain migration. Here's a video of Dick Durbin calling for an end to…","[Twitter for iPhone]",2018,10,"AM","01"
"Jan 13 2018 10:42:07 PM","RT @LouDobbs: The stock market has gained an incredible 7.8 Trillion dollars in market value since @POTUS was elected! Looks like 4% econom…","[Twitter for iPhone]",2018,10,"AM","01"
"Jan 9 2018 06:59:38 PM","RT @Scavino45: “Utilities cutting rates, cite benefits of Trump tax reform” https://t.co/u19JMs4Bsr","[Twitter for iPhone]",2018,6,"AM","01"
"Dec 29 2017 07:50:17 AM","RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan The result? Every middle class family they sat down with SA…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 29 2017 07:50:00 AM","RT @charliekirk11: ISIS getting slaughtered: Square miles liberated from ISIS Trump: 26,000 -- Obama: 13,200 Total Square miles held by…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 29 2017 07:48:57 AM","RT @FoxBusiness: .@charliekirk11: ""What this president has done is truly historic, and if a Democrat president achieved 1/10th of what @POT…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 29 2017 07:48:15 AM","RT @charliekirk11: 3 big wins in 2017 you won't hear: Trump confirmed the most circuit court judges ever in a President's 1st year (all co…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 28 2017 05:17:55 PM","RT @realDonaldTrump: “Arrests of MS-13 Members, Associates Up 83% Under Trump” https://t.co/70iPHy2Yqn","[Twitter for iPhone]",2017,5,"AM","12"
"Dec 28 2017 05:17:36 PM","RT @DanScavino: Congratulations to the 2017 @PinstripeBowl (Yankee Stadium) Champions, Iowa @HawkeyeFootball! https://t.co/NlaWU6bKmH","[Twitter for iPhone]",2017,5,"AM","12"
"Dec 28 2017 05:17:06 PM","RT @EricTrump: #ThrowbackThursdays @realDonaldTrump 🇺🇸🇺🇸🇺🇸 https://t.co/Z44IObGZ7V","[Twitter for iPhone]",2017,5,"AM","12"
"Dec 28 2017 05:16:29 PM","RT @IvankaTrump: “The Trump economy is booming.” One thing @realDonaldTrump “has done that has received little attention despite arguably d…","[Twitter for iPhone]",2017,5,"AM","12"
"Dec 25 2017 06:28:51 PM","RT @EricTrump: We should all take a moment to say a prayer for those who paid the ultimate price — Their bravery and sacrifice allows us t…","[Twitter for iPhone]",2017,6,"AM","12"
"Dec 24 2017 07:31:48 AM","RT @shawgerald4: @realDonaldTrump Thank you President TRUMP!! https://t.co/LKdkT0FL99","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 23 2017 03:03:39 PM","RT @EricTrump: #JournalismIsDead https://t.co/xZaJD5ADb7","[Twitter for iPhone]",2017,3,"AM","12"
"Dec 15 2017 10:09:24 PM","RT @RepKristiNoem: A lot of tough decisions got us to this point, but we’re closer than we’ve been in 30+ years to a fairer tax code that k…","[Twitter for iPhone]",2017,10,"AM","12"
"Dec 15 2017 10:09:06 PM","RT @SpeakerRyan: For individuals and families, the final Tax Cuts & Jobs Act: ✔lowers individual taxes ✔nearly doubles the standard deducti…","[Twitter for iPhone]",2017,10,"AM","12"
"Dec 15 2017 10:08:44 PM","RT @PressSec: .@POTUS historic tax cuts + doubling of the child tax credit will do infinitely more to empower working moms than liberals' p…","[Twitter for iPhone]",2017,10,"AM","12"
"Dec 14 2017 06:26:54 PM","RT @GOPChairwoman: .@realDonaldTrump is the Paycheck President. Learn how the tax bill will put more money in your pocket & how to contact…","[Twitter for iPhone]",2017,6,"AM","12"
"Dec 7 2017 10:47:14 AM","RT @realDonaldTrump: National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7, 1941","[Twitter for iPhone]",2017,10,"AM","12"
"Dec 7 2017 08:03:00 AM","RT @EricTrump: #MakeAmericaGreatAgain https://t.co/YpfVHtq8tE","[Twitter for iPhone]",2017,8,"AM","12"
"Dec 7 2017 07:49:16 AM","RT @ChuckGrassley: Jerusalem Embassy Act of ‘95 (Senate vote 93-5 & I voted for it) states embassy should be in Jerusalem by 5/31/99. For 1…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 6 2017 07:53:06 AM","RT @Scavino45: Time lapse video of the border wall prototypes, when they were being built in San Diego. Next phase underway: testing and ev…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 3 2017 07:24:51 AM","RT @paulsperry_: Wray needs to clean house. Now we know the politicization even worse than McCabe's ties to McAuliffe/Clinton. It also infe…","[Twitter for iPhone]",2017,7,"AM","12"
"Dec 3 2017 06:46:02 AM","RT @paulsperry_: BREAKING: top FBI investigator for Mueller--PETER STRZOK--busted sending political text messages bashing Trump & praising…","[Twitter for iPhone]",2017,6,"AM","12"
"Dec 3 2017 06:19:56 AM","RT @GovChristie: .@POTUS has done more to combat the addiction crisis than any other President. https://t.co/EfjJVrE29G","[Twitter for iPhone]",2017,6,"AM","12"
"Dec 3 2017 06:17:35 AM","RT @PressSec: The Trump effect: “The U.S. economy is running at its full potential for the first time in a decade” -WSJ https://t.co/ee5N0z…","[Twitter for iPhone]",2017,6,"AM","12"
"Dec 1 2017 12:23:17 PM","RT @WhiteHouse: President Trump proclaims today as #WorldAIDSDay: https://t.co/AMqW8mWiak https://t.co/XGp8EelNzz","[Twitter for iPhone]",2017,12,"PM","12"
"Nov 29 2017 06:44:14 AM","RT @JaydaBF: VIDEO: Islamist mob pushes teenage boy off roof and beats him to death! https://t.co/XxtlxNNSiP","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 29 2017 06:43:23 AM","RT @JaydaBF: VIDEO: Muslim Destroys a Statue of Virgin Mary! https://t.co/qhkrfQrtjV","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 29 2017 06:37:13 AM","RT @JaydaBF: VIDEO: Muslim migrant beats up Dutch boy on crutches! https://t.co/11LgbfFJDq","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 29 2017 06:28:32 AM","RT @EricTrump: #MakeAmericaGreatAgain https://t.co/Q7AiR0buM2","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 28 2017 06:45:55 PM","RT @narendramodi: Had a wonderful meeting with @IvankaTrump, advisor to @POTUS and leader of the US delegation at the @GES2017. https://t.c…","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 28 2017 09:18:20 AM","RT @IvankaTrump: It was an honor to meet with you Prime Minister Modi. Thank you for co-hosting the 8th annual Global Entrepreneurship Summ…","[Twitter for iPhone]",2017,9,"AM","11"
"Nov 28 2017 08:10:00 AM","RT @IvankaTrump: Thank you for the warm welcome. I’m excited to be in Hyderabad, India for #GES2017. https://t.co/1U08h5L9Rm","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 28 2017 08:05:42 AM","RT @FLOTUS: The decorations are up! @WhiteHouse is ready to celebrate! Wishing you a Merry Christmas & joyous holiday season! https://t.co/…","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 28 2017 08:04:45 AM","RT @statedeptspox: #GES2017 highlights the important role of women #entrepreneurs & demonstrates the importance of #innovation & partnershi…","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 28 2017 08:02:54 AM","RT @FLOTUS: Had a wonderful visit from @JBA_NAFW children today at the @whitehouse! #WhiteHouseChristmas https://t.co/Hnw758zHzL","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 23 2017 11:38:23 PM","RT @DeptofDefense: #HappyThanksgiving from @USArmy and @USNationalGuard #soldiers serving with Task Force Marauder in #Afghanistan. 🦃 https…","[Twitter for iPhone]",2017,11,"AM","11"
"Nov 23 2017 11:37:17 PM","RT @Scavino45: Today, @POTUS @realDonaldTrump and @FLOTUS Melania visit the @USCG at the Lake Worth Inlet Station, in Riviera Beach, Florid…","[Twitter for iPhone]",2017,11,"AM","11"
"Nov 22 2017 04:14:41 PM","RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez","[Twitter for iPhone]",2017,4,"AM","11"
"Nov 22 2017 06:13:16 AM","RT @IngrahamAngle: “Far right”? You mean “right so far,” as in @realDonaldTrump has been right so far abt how to kick the economy into high…","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 22 2017 06:11:06 AM","RT @Realjmannarino: @realDonaldTrump The ungratefulness is something I’ve never seen before. If you get someone’s son out of prison, he sho…","[Twitter for iPhone]",2017,6,"AM","11"
"Nov 18 2017 08:49:51 AM","RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 18 2017 08:49:27 AM","RT @piersmorgan: BOOM! Thank you, Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 15 2017 05:25:48 AM","RT @Scavino45: 20,295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…","[Twitter for iPhone]",2017,5,"AM","11"
"Nov 15 2017 05:22:33 AM","RT @realDonaldTrump: Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Mark…","[Twitter for iPhone]",2017,5,"AM","11"
"Nov 15 2017 05:22:10 AM","RT @PChowka: Sean Hannity's Big Week - Top Ratings, Probing Reporting, and Let There Be Light at American Thinker https://t.co/b0RxpZd3Lb h…","[Twitter for iPhone]",2017,5,"AM","11"
"Nov 15 2017 05:21:35 AM","RT @realDonaldTrump: Thank you to our GREAT Military/Veterans and @PacificCommand. Remember #PearlHarbor. Remember the @USSArizona! A day…","[Twitter for iPhone]",2017,5,"AM","11"
"Nov 6 2017 08:53:41 PM","RT @AbeShinzo: トランプ大統領による、初の、歴史的な日本訪問は、間違いなく、日米同盟の揺るぎない絆を世界に示すことができました。 本当にありがとう、ドナルド。そして、アジア歴訪の大成功をお祈りしています。 @realDonaldTrump https://t.…","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 6 2017 08:07:49 PM","RT @realDonaldTrump: #USA🇺🇸 #Japan🇯🇵 https://t.co/EvxFqAVnFS","[Twitter for iPhone]",2017,8,"AM","11"
"Nov 4 2017 07:10:41 AM","RT @IvankaTrump: Touched by the warm hospitality of Prime Minister Abe and the Japanese people. ありがとうございます","[Thank you]",2017,7,"AM","11"
"Oct 31 2017 11:55:14 AM","RT @IvankaTrump: We're working to make tax cuts & the expanded Child Tax Credit a reality for American families. The time is now! #TaxRefor…","[Twitter for iPhone]",2017,11,"AM","10"
"Oct 26 2017 08:47:29 AM","RT @seanhannity: BOOM!! Tick Tock https://t.co/8E2Lvj3TTa","[Twitter for iPhone]",2017,8,"AM","10"
"Oct 26 2017 08:44:05 AM","RT @PChowka: Fox News With Hannity's Help Regains Its Ratings Dominance By Peter Barry Chowka at The Hagmann report https://t.co/ICDMCZregu…","[Twitter for iPhone]",2017,8,"AM","10"
"Oct 25 2017 08:26:05 PM","RT @IvankaTrump: Working families need #TaxReform & the time is now. This Administration is committed to ensuring all Americans can thrive…","[Twitter for iPhone]",2017,8,"AM","10"
"Oct 21 2017 08:02:14 AM","RT @IamVicky4Trump: TUNE IN: Maria Bartiromo Has an Exclusive Interview With President Trump https://t.co/H5VuJwy78o","[Twitter for iPhone]",2017,8,"AM","10"
"Oct 19 2017 07:25:19 AM","RT @USArmy333: @804StreetMedia @realDonaldTrump He’s done more in 9 months then obama did in8 yrs","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 17 2017 06:05:25 AM","RT @Scavino45: U.S. MARKETS FROM ELECTION DAY {Since 11/8/2016} 📈 https://t.co/HtjHrznQKJ","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 15 2017 07:55:02 PM","RT @ABCNewsRadio: Global fund championed by Ivanka Trump to help women entrepreneurs begins operations https://t.co/jUmsY3ON4x https://t.co…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 15 2017 07:49:41 PM","RT @mike_pence: .@EdWGillespie is fighting to grow the economy & cut taxes! He’s fighting for a safer VA. And he’s is fighting for affordab…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 14 2017 06:22:04 PM","RT @FoxNews: TONIGHT on ""Justice,"" @JudgeJeanine talks to special guests @EricTrump and @LaraLeaTrump - Tune in at 9p ET on Fox News Channe…","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 14 2017 04:29:38 PM","RT @EricTrump: .@LaraLeaTrump and I look forward to being on @JudgeJeanine tonight at 9pm! @FoxNews #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t…","[Twitter for iPhone]",2017,4,"AM","10"
"Oct 14 2017 04:28:34 PM","RT @mike_pence: We are heading to Virginia. Looking forward to supporting my friend @EdWGillespie. He will make a great Governor for the Co…","[Twitter for iPhone]",2017,4,"AM","10"
"Oct 14 2017 06:12:16 AM","RT @realDonaldTrump: ""Consumer confidence soars to highest level since 2004"" 📈https://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 14 2017 06:08:32 AM","RT @RightlyNews: @realDonaldTrump @LouDobbs Trust in the media is at the lowest level in all of U.S. history. The American people see throu…","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 14 2017 06:08:00 AM","RT @RightlyNews: @realDonaldTrump @LouDobbs It is NOT a coincidence that the economy boomed immediately after the 2016 election.","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 13 2017 06:07:39 AM","RT @billoreilly: A free press is vital to protecting all Americans. A corrupt press damages the Republic.","[Twitter for iPhone]",2017,6,"AM","10"
"Oct 11 2017 07:55:52 PM","RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 11 2017 07:17:37 PM","RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 11 2017 02:50:03 PM","RT @realDonaldTrump: Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to l…","[Twitter for iPhone]",2017,2,"AM","10"
"Oct 10 2017 08:34:58 AM","RT @IsraelUSAforevr: @realDonaldTrump https://t.co/dBvwKDdesD","[Twitter for iPhone]",2017,8,"AM","10"
"Oct 9 2017 09:31:49 PM","RT @IvankaTrump: .@realDonaldTrump stock market rally is close to becoming the greatest in 85 years https://t.co/5WlZa82Mij","[Twitter for iPhone]",2017,9,"AM","10"
